date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:49	2835/2835	---MC-	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202020%2012:47:42%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fimportant-concepts%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embeda614	(from http://web.derayah.com/ar/important-concepts/)
14:49:50	2468/2468	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202020%2012:47:43%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fcontact-us%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed9296.json	(from http://web.derayah.com/ar/contact-us/)
14:49:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202020%2012:47:43%20GMT	http://web.derayah.com/ar/?p=277	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index9076.html	(from http://web.derayah.com/ar/contact-us/)
14:49:52	2756/2756	---MC-	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202020%2012:47:45%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fcontact-us%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed79fe	(from http://web.derayah.com/ar/contact-us/)
14:49:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202020%2012:47:46%20GMT	http://web.derayah.com/ar/case-form	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/case-form	(from http://web.derayah.com/ar/contact-us/)
14:49:54	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202020%2012:47:47%20GMT	http://web.derayah.com/ar/contact-form	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/contact-form	(from http://web.derayah.com/ar/contact-us/)
14:49:54	4466/4466	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2012:47:47%20GMT	http://web.derayah.com/ar/case-form/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/case-form/index.html	(from http://web.derayah.com/ar/contact-us/)
14:49:54	2609/2609	---M--	200	added ('OK')	image/png	etag:%225af83f16-a31%22	http://web.derayah.com/wp-content/themes/deraya/images/24-hours.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/themes/deraya/images/24-hours.png	(from http://web.derayah.com/ar/contact-us/)
14:49:54	1591/1591	---M--	200	added ('OK')	image/png	etag:%225af83f17-637%22	http://web.derayah.com/wp-content/themes/deraya/images/phone-icon.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/themes/deraya/images/phone-icon.png	(from http://web.derayah.com/ar/contact-us/)
14:49:55	1013/1013	---M--	200	added ('OK')	image/png	etag:%225af83f17-3f5%22	http://web.derayah.com/wp-content/themes/deraya/images/mail.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/themes/deraya/images/mail.png	(from http://web.derayah.com/ar/contact-us/)
14:49:55	7278/7278	---MCZ	200	added ('OK')	text/html	date:Sat,%2018%20Jan%202020%2012:47:48%20GMT	http://web.derayah.com/ar/contact-form/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/contact-form/index.html	(from http://web.derayah.com/ar/contact-us/)
14:49:56	8570/8570	---M--	200	added ('OK')	text/css	etag:%225af83f12-217a%22	http://web.derayah.com/wp-content/plugins/wp-google-maps/css/wpgmza_style.css?ver=6.4.09	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/plugins/wp-google-maps/css/wpgmza_style13ff.css	(from http://web.derayah.com/ar/contact-us/)
14:50:02	34458/34458	---M--	200	added ('OK')	application/javascript	etag:%225af83f13-869a%22	http://web.derayah.com/wp-content/plugins/wp-google-maps/js/wpgmaps.js?ver=6.4.09b	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/plugins/wp-google-maps/js/wpgmapsc147.js	(from http://web.derayah.com/ar/contact-us/)
14:50:04	2426/2426	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202020%2012:47:57%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fabout-us%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedfb62.json	(from http://web.derayah.com/ar/about-us/)
14:50:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202020%2012:47:59%20GMT	http://web.derayah.com/ar/?p=268	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/indexc524.html	(from http://web.derayah.com/ar/about-us/)
14:50:08	2710/2710	---MC-	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202020%2012:48:00%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fabout-us%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedf9b4	(from http://web.derayah.com/ar/about-us/)
14:50:09	3543/3543	---M--	200	added ('OK')	image/png	etag:%225af83f19-dd7%22	http://web.derayah.com/wp-content/uploads/2017/11/slogan-3-e1514474135475.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/11/slogan-3-e1514474135475.png	(from http://web.derayah.com/ar/about-us/)
14:50:10	2464/2464	---M--	200	added ('OK')	image/png	etag:%225af83f1a-9a0%22	http://web.derayah.com/wp-content/uploads/2017/11/Untitled-5-1.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/11/Untitled-5-1.png	(from http://web.derayah.com/ar/about-us/)
14:50:12	2490/2490	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202020%2012:48:04%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Flogin%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedf797.json	(from http://web.derayah.com/ar/login/)
14:50:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2018%20Jan%202020%2012:48:06%20GMT	http://web.derayah.com/ar/?p=1011	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index3388.html	(from http://web.derayah.com/ar/login/)
14:50:15	2788/2788	---MC-	200	added ('OK')	text/xml	date:Sat,%2018%20Jan%202020%2012:48:07%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Flogin%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedaf63	(from http://web.derayah.com/ar/login/)
14:50:17	2564/2564	---MC-	200	added ('OK')	application/json	date:Sat,%2018%20Jan%202020%2012:48:10%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fboard-of-directors%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed308c.json	(from http://web.derayah.com/ar/board-of-directors/)
14:50:19	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:12%20GMT	http://web.derayah.com/ar/?p=738	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index9c73.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:20	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:13%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fboard-of-directors%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedda3c	(from http://web.derayah.com/ar/board-of-directors/)
14:50:22	189532/189532	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1a-2e45c%22	http://web.derayah.com/wp-content/uploads/2017/12/1200x801.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/1200x801.jpg	(from http://web.derayah.com/ar/contact-us/)
14:50:22	8660/8660	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1f-21d4%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_5293-e1512991623878-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_5293-e1512991623878-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:23	6527/6527	---M--	200	added ('OK')	image/jpeg	etag:%225b6ab59e-197f%22	http://web.derayah.com/wp-content/uploads/2018/08/5R9A9220-2-e1533719953281-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2018/08/5R9A9220-2-e1533719953281-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:23	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:48:16%20GMT	http://web.derayah.com/ar/board/%d8%b7%d9%87-%d8%a8%d9%86-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%a7%d9%84%d9%82%d9%88%d9%8a%d8%b2/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/%d8%b7%d9%87-%d8%a8%d9%86-%d8%b9%d8%a8%d8%af%d8%a7%d9%84%d9%84%d9%87-%d8%a7%d9%84%d9%82%d9%88%d9%8a%d8%b2/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:25	8595/8595	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1f-2193%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_5278-e1512998292779-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_5278-e1512998292779-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:25	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:17%20GMT	http://web.derayah.com/ar/board/abdulrahman-m-alrashed/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/abdulrahman-m-alrashed/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:27	9646/9646	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1f-25ae%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_5281-e1512992411161-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_5281-e1512992411161-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:27	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:19%20GMT	http://web.derayah.com/ar/board/fahad-bin-saad-alsaud/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/fahad-bin-saad-alsaud/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:29	10785/10785	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1f-2a21%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_5285-e1512992654773-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_5285-e1512992654773-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:29	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:48:21%20GMT	http://web.derayah.com/ar/board/%d8%b2%d9%83%d9%8a-%d8%a7%d9%84%d8%b4%d9%88%d9%8a%d8%b9%d8%b1/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/%d8%b2%d9%83%d9%8a-%d8%a7%d9%84%d8%b4%d9%88%d9%8a%d8%b9%d8%b1/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:31	7978/7978	---M--	200	added ('OK')	image/jpeg	etag:%225d944d05-1f2a%22	http://web.derayah.com/wp-content/uploads/2017/12/44-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/44-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:31	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:23%20GMT	http://web.derayah.com/ar/board/khalid-m-abalkhail/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/khalid-m-abalkhail/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:33	9618/9618	---M--	200	added ('OK')	image/jpeg	etag:%225b697dfc-2592%22	http://web.derayah.com/wp-content/uploads/2018/08/IMG_3961111-e1533640133243-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2018/08/IMG_3961111-e1533640133243-230x230.jpg	(from http://web.derayah.com/ar/board-of-directors/)
14:50:33	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:25%20GMT	http://web.derayah.com/ar/board/faris-alrashed-alhumaid/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/faris-alrashed-alhumaid/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:34	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:27%20GMT	http://web.derayah.com/ar/board/ibrahim-a-aljammaz/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/board/ibrahim-a-aljammaz/index.html	(from http://web.derayah.com/ar/board-of-directors/)
14:50:35	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:28%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fmanagement-team%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed7eaa	(from http://web.derayah.com/ar/management-team/)
14:50:35	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:28%20GMT	http://web.derayah.com/ar/?p=716	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index7e39.html	(from http://web.derayah.com/ar/management-team/)
14:50:36	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:29%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fmanagement-team%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedecf7	(from http://web.derayah.com/ar/management-team/)
14:50:37	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:30%20GMT	http://web.derayah.com/ar/management/mohammed-alshammasi/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/mohammed-alshammasi/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:37	9605/9605	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1d-2585%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_1-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_1-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:39	7261/7261	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1f-1c5d%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_51777-e1512936420869-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_51777-e1512936420869-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:39	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:32%20GMT	http://web.derayah.com/ar/management/emad-a-neqresh/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/emad-a-neqresh/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:40	7179/7179	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1d-1c0b%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_5168-e1512936801956-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_5168-e1512936801956-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:41	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:48:33%20GMT	http://web.derayah.com/ar/management/%d8%a8%d9%84%d8%a7%d9%84-%d8%a8%d8%b4%d9%86%d8%a7%d9%82/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/%d8%a8%d9%84%d8%a7%d9%84-%d8%a8%d8%b4%d9%86%d8%a7%d9%82/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:41	6712/6712	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1e-1a38%22	http://web.derayah.com/wp-content/uploads/2017/12/DSC_51588-e1512936955288-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/DSC_51588-e1512936955288-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:42	7105/7105	---M--	200	added ('OK')	image/jpeg	etag:%225d91d590-1bc1%22	http://web.derayah.com/wp-content/uploads/2019/09/DSC_5126ff-3-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2019/09/DSC_5126ff-3-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:43	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:35%20GMT	http://web.derayah.com/ar/management/hossam-badr/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/hossam-badr/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:44	7577/7577	---M--	200	added ('OK')	image/jpeg	etag:%225d89d5dd-1d99%22	http://web.derayah.com/wp-content/uploads/2019/09/alnahash-4-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2019/09/alnahash-4-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:44	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:36%20GMT	http://web.derayah.com/ar/management/bassam-noor/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/bassam-noor/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:46	10481/10481	---M--	200	added ('OK')	image/jpeg	etag:%225d89d444-28f1%22	http://web.derayah.com/wp-content/uploads/2019/09/Mishal-4-230x230.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2019/09/Mishal-4-230x230.jpg	(from http://web.derayah.com/ar/management-team/)
14:50:46	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:48:38%20GMT	http://web.derayah.com/ar/management/%d9%85%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d9%86%d9%87%d8%a7%d8%b4/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/%d9%85%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d9%86%d9%87%d8%a7%d8%b4/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:50	25/25	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sat,%2018%20Jan%202020%2012:48:41%20GMT	http://web.derayah.com/ar/management/%d9%85%d8%b4%d8%b9%d9%84-%d8%a7%d9%84%d8%ad%d9%82%d8%a8%d8%a7%d9%86%d9%8a/	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/management/%d9%85%d8%b4%d8%b9%d9%84-%d8%a7%d9%84%d8%ad%d9%82%d8%a8%d8%a7%d9%86%d9%8a/index.html	(from http://web.derayah.com/ar/management-team/)
14:50:51	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:44%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fresarch%2F	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embed.e44c0d.delayed	(from http://web.derayah.com/ar/resarch/)
14:50:54	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:45%20GMT	http://web.derayah.com/ar/?p=1066	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/index559c.html	(from http://web.derayah.com/ar/resarch/)
14:50:55	5/5	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2018%20Jan%202020%2012:48:48%20GMT	http://web.derayah.com/ar/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fweb.derayah.com%2Far%2Fresarch%2F&format=xml	C:/My%20Web%20Sites/derayaht/web.derayah.com/ar/wp-json/oembed/1.0/embedab59	(from http://web.derayah.com/ar/resarch/)
14:50:57	9270/9270	---M--	200	added ('OK')	image/png	etag:%225af83f22-2436%22	http://web.derayah.com/wp-content/uploads/2017/12/ticksizear.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ticksizear.png	(from http://web.derayah.com/ar/resarch/)
14:51:00	14158/14158	---M--	200	added ('OK')	image/png	etag:%225af83f22-374e%22	http://web.derayah.com/wp-content/uploads/2017/12/T2_Settlement_Ar.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/T2_Settlement_Ar.png	(from http://web.derayah.com/ar/resarch/)
14:51:01	105211/105211	---M--	200	added ('OK')	image/png	etag:%225d8b5147-19afb%22	http://web.derayah.com/wp-content/uploads/2017/12/Slide2-2.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/Slide2-2.png	(from http://web.derayah.com/ar/management-team/)
14:51:04	26441/26441	---M--	200	added ('OK')	image/png	etag:%225af83f21-6749%22	http://web.derayah.com/wp-content/uploads/2017/12/InvestorAwarnessAr.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/InvestorAwarnessAr.png	(from http://web.derayah.com/ar/resarch/)
14:51:05	5822/5822	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-16be%22	http://web.derayah.com/wp-content/uploads/2017/12/ar15b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar15b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:07	6493/6493	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-195d%22	http://web.derayah.com/wp-content/uploads/2017/12/ar25b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar25b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:08	6946/6946	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1b22%22	http://web.derayah.com/wp-content/uploads/2017/12/ar35b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar35b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:10	7076/7076	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1ba4%22	http://web.derayah.com/wp-content/uploads/2017/12/ar45b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar45b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:11	7195/7195	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1c1b%22	http://web.derayah.com/wp-content/uploads/2017/12/ar55b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar55b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:13	7135/7135	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1bdf%22	http://web.derayah.com/wp-content/uploads/2017/12/ar65b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar65b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:15	8113/8113	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1fb1%22	http://web.derayah.com/wp-content/uploads/2017/12/ar75b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar75b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:16	7007/7007	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1b5f%22	http://web.derayah.com/wp-content/uploads/2017/12/ar85b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar85b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:18	7089/7089	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1bb1%22	http://web.derayah.com/wp-content/uploads/2017/12/ar95b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar95b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:19	6782/6782	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1a7e%22	http://web.derayah.com/wp-content/uploads/2017/12/ar105b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar105b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:20	120980/120980	---M--	200	added ('OK')	image/png	etag:%225af83f22-1d894%22	http://web.derayah.com/wp-content/uploads/2017/12/TadawulatyInfoGraphArb.png	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/TadawulatyInfoGraphArb.png	(from http://web.derayah.com/ar/resarch/)
14:51:23	14678/14678	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-3956%22	http://web.derayah.com/wp-content/uploads/2017/12/ar155b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar155b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:23	22772/22772	---M--	200	added ('OK')	image/jpeg	etag:%225af83f20-58f4%22	http://web.derayah.com/wp-content/uploads/2017/12/Example_of_some_Violation_ar.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/Example_of_some_Violation_ar.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:25	8259/8259	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-2043%22	http://web.derayah.com/wp-content/uploads/2017/12/ar145b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar145b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:26	7388/7388	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1cdc%22	http://web.derayah.com/wp-content/uploads/2017/12/ar125b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar125b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:28	6832/6832	---M--	200	added ('OK')	image/jpeg	etag:%225af83f1b-1ab0%22	http://web.derayah.com/wp-content/uploads/2017/12/ar135b43.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/ar135b43.jpg	(from http://web.derayah.com/ar/resarch/)
14:51:30	9215/9215	---M--	200	added ('OK')	image/jpeg	etag:%225af83f22-23ff%22	http://web.derayah.com/wp-content/uploads/2017/12/SIMag1dac8.jpg	C:/My%20Web%20Sites/derayaht/web.derayah.com/wp-content/uploads/2017/12/SIMag1dac8.jpg	(from http://web.derayah.com/ar/resarch/)
